gene_id	NA.	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	X300_cells_noGSKi_rep1	X300_cells_noGSKi_rep2	X300_cells_noGSKi_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000048583	Igf2	163.100124754743	178.31402568682	168.244516495906	65.8243273511599	102.105401285486	116.020433794134	132.268138228042	-0.843551136965078	0.195486120360467	-4.31514593163755	1.59497503577259e-05	0.000369847269267586
ENSMUSG00000023473	Celsr3	2.92994236086365	2.97190042811367	2.1162832263636	20.9441041571872	18.3019115511721	25.0044038349427	12.0447575931071	2.99643504633139	0.695716017686999	4.30698010417158	1.65498489457572e-05	0.000382488546611104
ENSMUSG00000029810	Tmem176b	157.240240033016	141.660587073418	176.709649401361	257.313279645443	244.66765968409	232.040867588268	201.605380570933	0.627493017984793	0.145773716111008	4.3045689903861	1.67311148468969e-05	0.000386016849724047
ENSMUSG00000021466	Ptch1	128.917463878001	94.1101802235994	85.7094706677258	384.972581174965	294.757101824139	189.033292992167	196.250015126766	1.49184821504155	0.347162278821358	4.29726472618651	1.72918639121885e-05	0.000397595037858276
ENSMUSG00000029661	Col1a2	53.715609949167	27.7377373290609	45.5000893668174	12.9653978115921	14.448877540399	9.00158538057937	27.2282162296026	-1.79966723946099	0.418772406107284	-4.29748286471374	1.72748610193077e-05	0.000397595037858276
ENSMUSG00000079037	Prnp	162.123477301122	149.585654881721	148.139825845452	244.347881833851	259.116537224489	211.037168366916	195.725090908925	0.635674361490662	0.148214589732568	4.28887846086978	1.7957760054201e-05	0.000412203890223727
ENSMUSG00000045038	Prkce	75.2018539288338	53.494207706046	52.90708065909	17.9520892775891	19.2651700538653	31.0054607553289	41.6376437301255	-1.4153456065019	0.330483028413383	-4.28265745837793	1.8467435822721e-05	0.000422466069998755
ENSMUSG00000029546	Uncx	687.559807349337	693.443433226522	718.478155350442	8.97604463879453	18.3019115511721	100.017615339771	371.129494576006	-4.04417168180503	0.944687825253584	-4.28096094148291	1.86088020013748e-05	0.000424261825359047
ENSMUSG00000038740	Mvb12b	210.955849982183	196.145428255502	179.884074240906	105.717859079136	126.186863852818	130.022899941702	158.152162558708	-0.69826408440398	0.163336920873854	-4.27499233283118	1.91143872545738e-05	0.000435053768591877
ENSMUSG00000057672	Pkn1	204.119317806835	175.342125258706	174.593366174997	113.696565424731	101.142142782793	123.021666867918	148.65253071933	-0.715049222070744	0.167874173454901	-4.25943554839209	2.04943781304171e-05	0.000464895162397042
ENSMUSG00000072949	Acot1	47.8557252274397	53.494207706046	48.6745142063628	110.704550545133	91.5095577558603	94.0165584193845	74.3758523100376	0.980922087050417	0.231100295396761	4.24457305589478	2.19010008298133e-05	0.000494310716053496
ENSMUSG00000028883	Sema3a	153.333650218531	140.66995359738	128.035135194998	69.8136805239575	71.2811291993017	95.0167345727822	109.691713884492	-0.839633025656544	0.198062667897899	-4.23922910141438	2.24288670939385e-05	0.000505379664719345
ENSMUSG00000024907	Gal	0	0	0	25.9307956231842	6.74280951885286	4.00070461359083	6.11238495927132	6.04208633097039	1.42718755530122	4.2335615305272	2.30019210413425e-05	0.000517428213825
ENSMUSG00000028785	Hpca	1.95329490724244	0.990633476037889	2.1162832263636	19.9467658639878	17.3386530484788	19.0033469145564	10.2248295727778	3.48070830013678	0.822623382027516	4.23122947412204	2.32417408033352e-05	0.000521086006017634
ENSMUSG00000047897	Ripply2	102.547982630228	135.716786217191	137.558409713634	244.347881833851	516.306557443591	756.133171968667	315.435131634527	2.0131005589657	0.476164682383774	4.22774017780512	2.36050146374454e-05	0.000527478282386757
ENSMUSG00000005503	Evx1	130.870758785243	157.510722690024	135.44212648727	194.480967173882	214.806646100598	286.050379871744	186.526933518127	0.713642622471796	0.168949290636075	4.22400484657267	2.39998884528939e-05	0.000535415693303651
ENSMUSG00000025085	Ablim1	98.641392815743	98.072714127751	100.523453252271	58.8429592987641	52.0159591454364	38.0066938291129	74.3505287448464	-0.996965689507847	0.236066884195	-4.22323399111039	2.40821566604632e-05	0.000535480837638008
ENSMUSG00000027716	Trpc3	23.4395388869092	23.7752034249093	25.3953987163632	5.98402975919635	2.8897755080798	4.00070461359083	14.2474418181748	-2.49876252605848	0.591645600689118	-4.22341097972849	2.40632441625954e-05	0.000535480837638008
ENSMUSG00000037708	Spag6	19.5329490724244	12.8782351884926	16.9302658109088	0	0	1.00017615339771	8.39027103753724	-5.53992583447256	1.3127375871248	-4.2201319508237	2.44159367790343e-05	0.000542009701820107
ENSMUSG00000040412	5330417C22Rik	0	0	4.2325664527272	18.9494275707885	21.1916870592519	17.002994607761	10.2294459484214	3.81198533261382	0.903520097653048	4.21903767554889	2.45347276239059e-05	0.000543752411723904
ENSMUSG00000068923	Syt11	98.641392815743	118.876017124547	97.3490284127256	33.9095019687793	59.7220271669825	60.0105692038625	78.0847561154399	-1.03462771628977	0.245255812714501	-4.21856552486351	2.45861523338288e-05	0.000543998849261782
ENSMUSG00000005087	Cd44	12.6964168970758	20.8033029967957	16.9302658109088	46.8748997803714	44.3098911238902	53.0093361300785	32.4373521231867	1.51626537698748	0.359995082406467	4.21190580396727	2.5322514385312e-05	0.000559374757215313
ENSMUSG00000048572	Tmem252	8.78982708259096	2.97190042811367	4.2325664527272	36.9015168483775	23.1182040646384	23.0040515281473	16.5030110674325	2.36863114068901	0.563503245543181	4.20340283649264	2.62932045269832e-05	0.000577979448698196
ENSMUSG00000014498	Ankrd52	234.395388869092	221.901898632487	205.279472957269	147.60606739351	131.966414868977	149.026246856258	181.695914929599	-0.627605913759381	0.150195546941016	-4.17859201914856	2.93319317780728e-05	0.000641641950095055
ENSMUSG00000002944	Cd36	157.240240033016	98.072714127751	96.2908867995438	41.8882083143745	63.5750611777556	65.011449970851	87.013093403882	-1.04545547553808	0.250215428277763	-4.17822147392735	2.93797495822548e-05	0.000641648026070701
ENSMUSG00000050730	Arhgap42	170.913304383713	163.454523546252	156.604958750906	95.7444761471417	102.105401285486	101.017791493168	131.640075934445	-0.716497935557976	0.171717820323781	-4.17253104079117	3.01234544701675e-05	0.000656827568633039
ENSMUSG00000062210	Tnfaip8	159.193534940259	134.726152741153	124.860710355452	74.8003719899544	81.8769727289276	83.0146207320097	109.745393914626	-0.806138345664015	0.193382911490901	-4.16861210460131	3.0646002190921e-05	0.000666069390613302
ENSMUSG00000035835	Plppr3	241.231921044441	178.31402568682	222.209738768178	143.616714220713	130.039897863591	128.022547634907	173.905807536441	-0.676032895542422	0.162362045066542	-4.16373725315764	3.13080377737305e-05	0.000679364285903601
ENSMUSG00000032011	Thy1	1.95329490724244	8.915701284341	7.4069912922726	32.9121636755799	26.9712380754114	26.0045799883404	17.360661537198	2.23927391256452	0.538210363961973	4.16059233062768	3.17423255146882e-05	0.000687682451800555
ENSMUSG00000004105	Angptl2	76.178501382455	88.1663793673721	102.639736478635	43.8828849007733	49.1261836373566	36.0063415223175	66.0000045481515	-1.04638861105479	0.251878123668306	-4.15434494991221	3.26220732752665e-05	0.000705609171468385
ENSMUSG00000029994	Anxa4	24.4161863405304	17.831402568682	24.3372571031814	68.8163422307581	64.5383196804488	41.007222289306	40.1577883688178	1.39052542224411	0.335205814810992	4.1482735704575	3.34991949199365e-05	0.000723421814135012
ENSMUSG00000042514	Klhl14	27.3461287013941	19.8126695207578	20.1046906504542	3.98935317279757	4.81629251346633	2.00035230679542	13.0115811442776	-2.63499273138832	0.635301639904293	-4.14762463352884	3.35942597294079e-05	0.000724315852344758
ENSMUSG00000053716	Dusp7	257.834927756001	250.630269437586	249.721420710905	141.622037634314	140.635741393217	202.035582986337	207.07999665306	-0.647613370245146	0.156309796500652	-4.14313999981726	3.42582664789564e-05	0.000737454262625956
ENSMUSG00000020961	Ston2	46.8790777738185	36.6534386134019	43.3838061404538	98.7364910267398	84.7667482370074	77.0135638116235	64.5721876005075	1.03746154329161	0.251156945244921	4.13073005916642	3.61613004228525e-05	0.000773485058331602
ENSMUSG00000040728	Esrp1	24.4161863405304	14.8595021405683	9.5232745186362	66.8216656443593	52.9792176481296	33.0058130621243	33.6009432257247	1.63945926248896	0.396887203331408	4.13079396041898	3.61512490874528e-05	0.000773485058331602
ENSMUSG00000030022	Adamts9	68.3653217534852	51.5129407539702	66.6629216304534	26.9281339163836	20.2284285565586	30.0052846019312	43.9505052021304	-1.27490524909464	0.308679812641196	-4.13018667526719	3.62468791749473e-05	0.000774088810481429
ENSMUSG00000003617	Cp	12.6964168970758	5.94380085622733	11.6395577449998	0	0	0	5.04662924971716	-5.79653388133931	1.40545127124371	-4.12432220165829	3.71828088209984e-05	0.000791571562550498
ENSMUSG00000024085	Man2a1	79.1084437433186	102.035248031903	89.942037120453	158.576788618703	156.047877436309	143.025189935872	121.455930814426	0.755927295604958	0.183422144654145	4.12124335930271	3.76833101549612e-05	0.000800963208128365
ENSMUSG00000059824	Dbp	190.446253456137	165.435790498327	171.418941335452	102.725844199537	103.068659788179	120.021138407725	142.186104614226	-0.695384487808353	0.16934265040314	-4.10637536469936	4.0191616450207e-05	0.000852934350988118
ENSMUSG00000061666	Gdpd1	132.824053692486	148.595021405683	147.08168423227	90.7577846811447	66.4648366858354	90.0158538057937	112.623205750535	-0.794350352139474	0.19367342127633	-4.10149388028886	4.10491365320465e-05	0.000869764828529091
ENSMUSG00000071658	Gng3	29.2994236086365	44.578506421705	28.5698235559086	72.8056954035556	84.7667482370074	69.0121545844418	54.8387253018758	1.14381908252944	0.279115584704775	4.09801224012366	4.16713250353398e-05	0.000881564065833826
ENSMUSG00000022485	Hoxc5	155.286945125774	220.911265156449	207.395756183633	105.717859079136	104.995176793566	138.024309168884	155.388551917907	-0.742633827775703	0.18146044123534	-4.09253842170794	4.26676518338481e-05	0.000898416999690247
ENSMUSG00000062991	Nrg1	27.3461287013941	30.7096377571745	31.744248395454	8.97604463879453	5.7795510161596	8.00140922718166	18.7595032893597	-1.98213706377848	0.484690517427709	-4.08949008183169	4.32322552879787e-05	0.00090888746047017
ENSMUSG00000026003	Acadl	139.660585867834	157.510722690024	184.116640693633	275.265368923032	222.512714122144	243.042805275643	203.684806262052	0.623768355658546	0.152598704758585	4.08763859854095	4.35786328378761e-05	0.000912309194998593
ENSMUSG00000028519	Dab1	87.8982708259096	64.3911759424628	77.2443377622714	160.571465205102	121.370571339351	128.022547634907	106.583061451667	0.836038950100658	0.204533692402466	4.08753658275315	4.35977943820177e-05	0.000912309194998593
ENSMUSG00000032092	Mpzl2	20.5095965260456	24.7658369009472	19.0465490372724	74.8003719899544	62.6118026750623	36.0063415223175	39.6234164419332	1.4298401298674	0.349960807385949	4.0857150277703	4.39412839228298e-05	0.000915239983188941
ENSMUSG00000000037	Scml2	12.6964168970758	10.8969682364168	8.4651329054544	38.8961934347763	48.1629251346633	25.0044038349427	24.0203400738882	1.80260307044994	0.441476159705915	4.08312664414477	4.44337917723754e-05	0.000924072245842451
ENSMUSG00000043843	Tmem145	12.6964168970758	15.8501356166062	6.3488496790908	43.8828849007733	45.2731496265835	29.0051084485335	25.5094241947772	1.75246013293331	0.429706840625802	4.07826910640083	4.53722315559097e-05	0.000942136937400173
ENSMUSG00000022676	Snai2	38.0892506912275	29.7190042811367	42.325664527272	10.9707212251933	11.5591020323192	11.0019376873748	23.9442800740872	-1.7140228254964	0.421292955654599	-4.06848204436073	4.73204068357509e-05	0.000979575967886702
ENSMUSG00000026640	Plxna2	141.613880775077	134.726152741153	148.139825845452	431.847480955337	340.993509953416	214.037696827109	235.226424516257	1.21738996477592	0.299222668905263	4.06850847641279	4.73150401290017e-05	0.000979575967886702
ENSMUSG00000022208	Jph4	10.7431219898334	17.831402568682	16.9302658109088	33.9095019687793	50.0894421400498	50.0088076698854	29.9187570246898	1.56165361186758	0.384292015659481	4.06371599781388	4.8297586400678e-05	0.000997254240016462
ENSMUSG00000059013	Sh2d3c	35.1593083303638	27.7377373290609	31.744248395454	7.97870634559514	9.63258502693266	8.00140922718166	20.0423324424314	-1.88446301469381	0.46397623370457	-4.06155073859605	4.87478203690415e-05	0.0010045027962152
ENSMUSG00000026437	Cdk18	83.0150335578035	62.409908990387	76.1861961490896	139.627361047915	148.341809414763	109.01920072035	103.099918313385	0.841731367097181	0.207436201645232	4.05778432318557	4.95404862954374e-05	0.00101928040172183
ENSMUSG00000031461	Myom2	0	0.990633476037889	0	15.9574126911903	27.9344965781047	5.00088076698854	8.31390391872024	5.49837746198878	1.35516586750429	4.05734647974477	4.96334219123047e-05	0.00101963819718474
ENSMUSG00000015002	Efr3a	155.286945125774	157.510722690024	147.08168423227	270.278677457035	220.586197116758	213.037520673712	193.963624549262	0.613368118874	0.15126732702547	4.05486188547988	5.01639335962727e-05	0.00102897053457278
ENSMUSG00000046818	Ddit4l	185.563016188031	129.772985360963	182.00035746727	83.776416628749	91.5095577558603	113.019905333941	130.940373122469	-0.786423276408183	0.194303798363566	-4.04739013355102	5.17918783031606e-05	0.0010559440807519
ENSMUSG00000037573	Tob1	151.380355311289	180.295292638896	180.942215854088	99.7338293199392	107.884952301646	109.01920072035	138.209307691035	-0.694114617225086	0.17166724712634	-4.04337244782778	5.26878247948259e-05	0.00107097525791531
ENSMUSG00000026110	Mgat4a	22.462891433288	26.747103853023	22.2209738768178	88.7631080947459	57.795510161596	40.0070461359083	42.9994389258965	1.38416102388748	0.342966564704692	4.03584829057405	5.44053645711429e-05	0.00110256637479987
ENSMUSG00000024406	Pou5f1	51.7623150419245	80.241311559069	42.325664527272	359.041785551781	317.875305888778	118.020786100929	161.544528111626	2.18846909735647	0.542876178104823	4.03124908703196	5.54812059325711e-05	0.00112268341300137
ENSMUSG00000021182	Ccdc88c	141.613880775077	162.463890070214	149.197967458634	97.7391527335405	92.4728162585535	84.0147968854074	121.250417363571	-0.724883287640234	0.180971985393945	-4.00550000080006	6.18864336294909e-05	0.00124113104709842
ENSMUSG00000040219	Ttc12	21.4862439796668	17.831402568682	22.2209738768178	58.8429592987641	52.9792176481296	44.0077507494991	36.2280913535932	1.34174657893998	0.335653390381755	3.99741703015108	6.40374256178137e-05	0.00128046390157575
ENSMUSG00000036718	Micall2	45.9024303201972	31.7002712332124	35.9768148481812	7.97870634559514	14.448877540399	13.0022899941702	24.8348983802925	-1.67954969105665	0.42031625320262	-3.995918973533	6.44437743459086e-05	0.00128412899874146
ENSMUSG00000031906	Smpd3	15.6263592579395	15.8501356166062	17.9884074240906	51.8615912463684	47.19966663197	37.0065176757152	30.9221129754483	1.46181820252104	0.36597990506025	3.99425810627605	6.48971380190669e-05	0.00129000982598431
ENSMUSG00000025407	Gli1	37.1126032376063	9.90633476037889	7.4069912922726	151.595420566308	136.782707382444	93.0163822659868	72.6367399174993	2.80516628480469	0.702656739294428	3.99222853483409	6.54552448070453e-05	0.0012991903517069
ENSMUSG00000028597	Gpx7	62.5054370317579	46.5597733737808	44.4419477536356	116.688580304329	100.1788842801	83.0146207320097	75.5648739126021	0.963779179280541	0.241447888953584	3.99166537946338	6.56109087432978e-05	0.00130036774641452
ENSMUSG00000002980	Bcam	42.9724879593336	30.7096377571745	25.3953987163632	82.7790783355496	80.9137142262343	58.010216897067	53.463422315287	1.15836020988273	0.290340216561228	3.98966503367077	6.61666691955907e-05	0.00130945972746758
ENSMUSG00000036186	Dipk1b	136.73064350697	130.763618837001	122.744427129089	74.8003719899544	75.1341632100747	79.0139161184189	103.197856798585	-0.770152486752902	0.193104270309639	-3.98827268562201	6.65561348543486e-05	0.00131523887573813
ENSMUSG00000000901	Mmp11	183.609721280789	160.482623118138	166.128233269543	90.7577846811447	116.554278825885	108.019024566952	137.591944290409	-0.69392169071294	0.174038427901346	-3.98717512609509	6.68646707159858e-05	0.00131940418224219
ENSMUSG00000054850	Smim10l2a	141.613880775077	175.342125258706	141.790976166361	97.7391527335405	97.2891087720199	43.0075745961014	116.130469716968	-0.94558382326864	0.237255501207263	-3.98550852754555	6.73357588046004e-05	0.00132676019939517
ENSMUSG00000031523	Dlc1	29.2994236086365	40.6159725175534	46.5582309799992	79.7870634559514	88.6197822477805	73.0128591980327	59.6488886679923	1.05566810139476	0.265188013881365	3.98082886908692	6.86753790561053e-05	0.00135118307743477
ENSMUSG00000026113	Inpp4a	20.5095965260456	17.831402568682	14.8139825845452	55.850944419166	44.3098911238902	42.0073984427037	32.5538692775054	1.41581900659178	0.356720695292713	3.96898476952677	7.21794945610565e-05	0.00141599802048049
ENSMUSG00000040093	Bmf	102.547982630228	114.913483220395	98.4071700259074	63.8296507647611	49.1261836373566	59.0103930504647	81.3058105548521	-0.878840256448997	0.22193929619126	-3.95982267012166	7.50054381348991e-05	0.00146717159203874
ENSMUSG00000015653	Steap2	29.2994236086365	56.4661081341597	41.2675229140902	13.9627361047915	18.3019115511721	8.00140922718166	27.8831852566719	-1.65404853059213	0.418215883331256	-3.95501126694897	7.65310450347112e-05	0.00149484734418741
ENSMUSG00000035984	Nme5	2.92994236086365	5.94380085622733	4.2325664527272	20.9441041571872	26.0079795727182	21.0036992213519	13.5103487701792	2.37584041207115	0.601528300049696	3.9496735429985	7.82578543443146e-05	0.00152636742786881
ENSMUSG00000047181	Samd14	164.076772208365	156.520089213986	191.523631985906	76.7950485763532	85.7300067397007	133.023428401895	134.611496187701	-0.793030055933999	0.201034835730579	-3.94473949279514	7.98867776726266e-05	0.00155380622184831
ENSMUSG00000063919	Srrm4	9.76647453621218	2.97190042811367	2.1162832263636	25.9307956231842	19.2651700538653	31.0054607553289	15.1760141038447	2.34316496091408	0.594717472282918	3.93996320962198	8.14941059188085e-05	0.00157582513980825
ENSMUSG00000001657	Hoxc8	564.502228193064	562.679814389521	543.884789175445	193.483628880682	243.704401181396	368.064824450356	412.719947711744	-1.05342786264545	0.268130333918415	-3.92879032838552	8.5374235231206e-05	0.00164613721845084
ENSMUSG00000075394	Hoxc4	208.025907621319	269.452305482306	207.395756183633	149.600743979909	139.672482890524	158.027832236838	188.695838065755	-0.615607726045255	0.15691226961315	-3.92326060647118	8.73585662367987e-05	0.00168199510484746
ENSMUSG00000045691	Thtpa	119.150989341789	79.2506780830311	107.930444544544	54.8536061259666	52.9792176481296	54.0095122834762	78.0290746711559	-0.920440768212266	0.234759566481536	-3.92078066085822	8.82625727769784e-05	0.00169697997830609
ENSMUSG00000027339	Rassf2	70.3186166607277	74.2975107028416	82.5350458281804	29.9201487959818	26.0079795727182	49.0086315164877	55.3479888461562	-1.11532835208001	0.28466534608387	-3.91803346428898	8.92743147225151e-05	0.00171399064837807
ENSMUSG00000040387	Klhl32	26.3694812477729	12.8782351884926	22.2209738768178	81.7817400423502	63.5750611777556	30.0052846019312	39.47179602252	1.51309656708537	0.386929540603458	3.91052222253575	9.20967860937109e-05	0.00175817584428121
ENSMUSG00000036155	Mgat5	126.964168970758	98.072714127751	116.395577449998	72.8056954035556	61.648544172369	55.0096884368739	88.4827314268843	-0.849785713231693	0.217596561037177	-3.9053269462586	9.40980771541867e-05	0.00179384427591816
ENSMUSG00000046329	Slc25a23	125.987521517137	122.838551028698	120.628143902725	73.803033696755	59.7220271669825	80.0140922718166	97.1655615973524	-0.792358365505633	0.203172579609112	-3.89992767247463	9.62214286058141e-05	0.0018317357149403
ENSMUSG00000030770	Parva	190.446253456137	172.370224830593	204.221331344087	117.685918597528	124.260346847431	125.022019174713	155.667682375082	-0.626918397516322	0.16085611965074	-3.89738605455311	9.72365476939036e-05	0.00184585328301634
ENSMUSG00000010914	Pdhx	150.403707857668	142.651220549456	165.070091656361	192.486290587483	235.035074657157	281.049499104756	194.449314068813	0.629973127265402	0.161707594601407	3.89575473445278	9.7893413616786e-05	0.00184792643858148
ENSMUSG00000042680	Garem1	155.286945125774	143.641854025494	137.558409713634	97.7391527335405	81.8769727289276	86.0151491922029	117.019747253262	-0.717705912170194	0.184210651276929	-3.89611516595338	9.77479230339949e-05	0.00184792643858148
ENSMUSG00000034758	Tle6	10.7431219898334	21.7939364728336	8.4651329054544	50.864252953169	54.9057346535162	26.0045799883404	28.7961264938578	1.68039705926413	0.431601611666853	3.89339848100753	9.88495799057838e-05	0.00186336980445302
ENSMUSG00000016487	Ppfibp1	176.77318910544	154.538822261911	156.604958750906	275.265368923032	262.969571235262	202.035582986337	204.697915543815	0.601150909136218	0.154444013275751	3.89235488243171	9.92758828915685e-05	0.00186879580388773
ENSMUSG00000040280	Ndufa4l2	4.88323726810609	2.97190042811367	1.0581416131818	40.8908700211751	27.9344965781047	4.00070461359083	13.6232250870454	3.0167175233267	0.776402881707882	3.8855053148318	0.000102117258790324	0.00191960535082591
ENSMUSG00000025091	Pnliprp2	2.92994236086365	3.96253390415155	6.3488496790908	29.9201487959818	16.3753945457855	22.0038753747496	13.5901241101038	2.37595191186359	0.61186967576663	3.88310126480232	0.000103132591267497	0.00193599524942615
ENSMUSG00000031217	Efnb1	141.613880775077	133.735519265115	161.895666816815	233.377160608658	209.990353587132	213.037520673712	182.275016954418	0.587410360880179	0.151343342354302	3.88130955575848	0.000103895494807406	0.00194490637089536
ENSMUSG00000018474	Chd3	176.77318910544	183.267193067009	165.070091656361	115.69124201113	111.737986312419	110.019376873748	143.759846504351	-0.63858752365343	0.164659478146272	-3.87823118864834	0.000105218703615352	0.00196694853559059
ENSMUSG00000033227	Wnt6	29.2994236086365	36.6534386134019	26.453540329545	70.8110188171569	63.5750611777556	65.011449970851	48.6339887528911	1.10737884089423	0.285732610367126	3.87557737799477	0.000106372169499267	0.00198301819299945
ENSMUSG00000020424	Castor1	65.4353793926216	62.409908990387	64.5466384040898	123.669948356725	105.958435296259	108.019024566952	88.3398891678391	0.811213423898908	0.209843161538885	3.86580824435676	0.000110721908715594	0.00205842093930355
ENSMUSG00000000275	Trim25	39.0658981448487	25.7564703769851	15.872124197727	82.7790783355496	79.9504557235411	42.0073984427037	47.5719042035592	1.33775502148438	0.346532366137247	3.86040425717278	0.000113199589523582	0.00209582285294895
ENSMUSG00000030638	Sh3gl3	27.3461287013941	31.7002712332124	16.9302658109088	87.7657698015465	83.8034897343141	32.0056369087266	46.5919270316838	1.41872863234249	0.367722478786615	3.85815041012427	0.000114248334987582	0.00211234216072246
ENSMUSG00000027242	Wdr76	135.753996053349	156.520089213986	161.895666816815	96.7418144403411	89.5830407504737	94.0165584193845	122.418527615725	-0.695433627143487	0.180282379150197	-3.85746865789977	0.000114567364393304	0.00211534297840824
ENSMUSG00000031326	Cdx4	245.138510858926	333.843481424768	284.640093945904	48.8695763667702	87.6565237450872	140.024661475679	190.028807969522	-1.64295907887814	0.427015398515848	-3.84754059124911	0.000119309514267694	0.00219689019654989
ENSMUSG00000021221	Dpf3	22.462891433288	19.8126695207578	31.744248395454	1.99467658639878	2.8897755080798	10.0017615339771	14.8176704963259	-2.3166500747648	0.602204496190294	-3.84694915003217	0.000119597779176323	0.00219919785496299
ENSMUSG00000028681	Ptch2	33.2060134231214	18.8220360447199	26.453540329545	90.7577846811447	78.9871972208478	34.0059892155221	47.0387601524835	1.3764520107827	0.357873972564836	3.84619200138487	0.000119967767429424	0.00220299994148972
ENSMUSG00000029186	Pi4k2b	71.2952641143489	81.2319450351069	62.4303551777262	121.675271770326	129.076639360898	117.020609947532	97.1216809009895	0.773301585861048	0.202683834513243	3.81530963097365	0.000136012278876398	0.0024914258278858
ENSMUSG00000053559	Smagp	35.1593083303638	36.6534386134019	45.5000893668174	73.803033696755	86.6932652423939	73.0128591980327	58.4703324079608	0.996434782985185	0.261171370416466	3.81525272619377	0.000136043627113569	0.0024914258278858
ENSMUSG00000029313	Aff1	97.6647453621218	71.325610274728	67.7210632436352	32.9121636755799	31.7875305888778	49.0086315164877	58.4032907769051	-1.06067896249285	0.278071859089178	-3.81440598112693	0.00013651089489361	0.00249321725085123
ENSMUSG00000038721	Hoxb7	109.384514805576	170.388957878517	150.256109071816	81.7817400423502	78.9871972208478	90.0158538057937	113.469062137483	-0.777558134321864	0.203832669082723	-3.81468847864766	0.000136354833658773	0.00249321725085123
ENSMUSG00000027330	Cdc25b	67.388674299864	58.4473750862354	57.1396471118172	111.701888838332	115.591020323192	97.0170868795776	84.5476154231697	0.824915477605148	0.216378751720605	3.81236822490919	0.000137641615325447	0.00251047146222644
ENSMUSG00000038298	Pdzk1	1.95329490724244	0.990633476037889	0	20.9441041571872	27.9344965781047	3.00052846019312	9.13717626312757	4.11207776407908	1.07900799597752	3.81097988097278	0.000138417033429604	0.0025212074226712
ENSMUSG00000076441	Ass1	28.3227761550153	35.662805137364	15.872124197727	80.7844017491508	56.8322516589027	53.0093361300785	45.0806158380397	1.24924545527569	0.327870485695153	3.8101796586754	0.000138865841239947	0.00252597339516922
ENSMUSG00000037171	Nodal	9.76647453621218	8.915701284341	8.4651329054544	59.8402975919635	43.346632621197	10.0017615339771	23.3893334121909	2.05925368571841	0.540647385473441	3.8088664461313	0.000139605333408408	0.00253600697848356
ENSMUSG00000028698	Pik3r3	131.847406238864	127.791718408888	124.860710355452	66.8216656443593	64.5383196804488	93.0163822659868	101.479367099	-0.778406373462821	0.204725606066889	-3.80219352340565	0.000143420627160563	0.00259483673563823
ENSMUSG00000001583	Tnk1	2.92994236086365	1.98126695207578	0	17.9520892775891	21.1916870592519	10.0017615339771	9.00945786395957	3.29702746838224	0.868688297630312	3.79540909826479	0.000147400196270838	0.00266004961526012
ENSMUSG00000063531	Sema3e	48.8323726810609	55.4754746581218	47.616372593181	114.69390371793	74.1709047073815	100.017615339771	73.4677739495743	0.92539628791003	0.244080704112829	3.79135372979855	0.000149828379598706	0.0026927212242926
ENSMUSG00000029195	Klb	9.76647453621218	5.94380085622733	8.4651329054544	0	0	0	4.02923471631565	-5.47234669571155	1.44837720295982	-3.77826072139811	0.000157927493088667	0.00282324155525528
ENSMUSG00000028076	Cd1d1	22.462891433288	13.8688686645304	27.5116819427268	5.98402975919635	1.92651700538653	4.00070461359083	12.6257822364532	-2.42545612507956	0.64216137092237	-3.77701966344651	0.000158716205335302	0.00283358812620447
ENSMUSG00000047261	Gap43	85.9449759186672	53.494207706046	82.5350458281804	115.69124201113	124.260346847431	151.026599163054	102.158736245751	0.817405914796532	0.216544595444315	3.77476941005775	0.000160155739801859	0.00284889072098429
ENSMUSG00000029337	Fgf5	2.92994236086365	3.96253390415155	2.1162832263636	30.9174870891812	26.0079795727182	6.00105692038625	11.9892138456107	2.79954022328968	0.742311604303358	3.77138146172049	0.000162346274486076	0.00288314166676128
ENSMUSG00000050917	Fgf4	88.8749182795308	58.4473750862354	45.5000893668174	186.502260828286	233.10855765177	119.020962254327	121.909027244495	1.48070742184656	0.393893385610516	3.7591578735234	0.000170486237778311	0.0030079120931946
ENSMUSG00000025402	Nab2	47.8557252274397	47.5504068498187	63.488496790908	17.9520892775891	28.897755080798	19.0033469145564	37.4579700235183	-1.26622407394934	0.33714523512934	-3.75572288145663	0.000172841862334601	0.00303756069782567
ENSMUSG00000002324	Rec8	54.6922574027882	44.578506421705	35.9768148481812	19.9467658639878	18.3019115511721	14.0024661475679	31.2497870392337	-1.37372094918933	0.366597385726556	-3.74721970934617	0.000178805461319092	0.0031347211020372
ENSMUSG00000046447	Camk2n1	61.5287895781367	73.3068772268038	62.4303551777262	93.7497995607429	103.068659788179	176.031002997997	95.0192473882643	0.917379608438141	0.244818774538315	3.74717833698889	0.000178834944696499	0.0031347211020372
ENSMUSG00000060206	Zfp462	117.197694434546	130.763618837001	149.197967458634	75.7977102831538	67.4280951885286	92.0162061125891	105.400215385742	-0.755221282665271	0.201899095576812	-3.74058774511918	0.000183590438449726	0.00320558880692879
ENSMUSG00000020884	Asgr1	0	0	0	13.9627361047915	3.85303401077306	7.00123307378395	4.13616719822475	5.47798564003648	1.46699269691204	3.7341601301543	0.000188342639174011	0.00328007819475048
